veh,nRIDES,nREJECTED,DRIVING_TIME,DRIVING_DIST,COMMISSION,REVENUE,COST,NET_INCOME,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,worked_days,experienced,perc_income,learned,util_d,util_nd,prob_d,drive_decision,day
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,8,True,33.08186855162304,True,3.308186855162304,5.557543130973823,0.09540500568992849,out,42
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,21,True,28.963601231154247,True,2.896360123115425,3.167930618038072,0.4325215815210919,out,42
13,16.0,0.0,7991.0,79.91,7.6258,68.6322,19.9775,48.6547,False,0,70.0,195.0,300.0,0,3197.0,0,0.0,480.0,4794.0,12563.0,0,0,0,0,0,15,True,43.37340301163726,True,4.337340301163726,4.769255936757637,0.3936689883728412,out,42
14,16.0,0.0,8595.0,85.95,8.84478,79.60302,21.4875,58.115520000000004,False,0,0.0,195.0,280.0,0,2979.0,0,0.0,480.0,5616.0,12049.0,0,0,0,0,0,28,True,40.04940624188626,False,4.0049406241886265,2.716668047568993,0.783854661336189,drive,42
15,16.0,0.0,8549.0,85.49,8.448300000000001,76.0347,21.3725,54.6622,False,0,401.0,180.0,260.0,0,3559.0,0,0.0,480.0,4990.0,11729.0,0,0,0,0,0,28,True,41.07979005347874,False,4.107979005347874,2.927294001153708,0.7650709469867416,drive,42
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,False,21.952179450450743,True,2.195217945045074,4.390435890090148,0.1001807419185836,out,42
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,True,52.30140740001161,True,5.230140740001161,7.543338440006969,0.09003581548927393,out,42
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,19,True,41.61018700977514,True,4.161018700977514,4.64304836736365,0.38177296374846376,drive,42
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,True,38.462042179957336,True,3.8462042179957336,5.281818871982935,0.19222536326358558,out,42
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,28,True,34.37919559269528,True,3.4379195592695284,3.3633369505038475,0.5186370138580039,drive,42
1,14.0,0.0,5235.0,52.35,6.8887,61.9983,13.0875,48.9108,False,0,50.0,180.0,240.0,0,1037.0,0,0.0,420.0,4198.0,15474.0,0,0,0,0,0,11,True,41.04149603466955,True,4.104149603466955,5.132956827735639,0.2633154139592103,out,43
2,11.0,0.0,3942.0,39.42,5.914439999999999,53.22995999999999,9.855,43.37495999999999,False,0,910.0,150.0,193.0,0,804.0,0,7.0,330.0,3138.0,16067.0,0,0,0,0,0,30,True,41.3579144789657,False,4.13579144789657,2.9518691159827917,0.7656523164381738,drive,43
3,7.0,0.0,2581.0,25.810000000000002,3.11934,28.07406,6.452500000000001,21.62156,False,0,8811.0,75.0,100.0,0,763.0,0,0.0,210.0,1818.0,9822.0,0,0,0,0,0,24,True,31.16258825259659,False,3.116258825259659,3.748193622406953,0.3470719579620422,drive,43
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,11,True,38.7190189263818,True,3.87190189263818,5.3192529263818,0.19040957930600988,out,43
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,17,True,40.63394125649582,False,4.063394125649582,4.965943112511357,0.2885269615840823,out,43
6,12.0,0.0,4935.0,49.35,6.151600000000001,55.3644,12.3375,43.026900000000005,False,0,1552.0,150.0,200.0,0,1354.0,0,0.0,360.0,3581.0,14402.0,0,0,0,0,0,16,True,39.23992893547856,True,3.9239928935478563,4.540186158315999,0.35064772825019347,drive,43
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,21,True,39.65001392211998,True,3.9650013922119984,4.199788981921007,0.441571264333213,drive,43
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,22,True,35.165597612454235,False,3.5165597612454236,3.8817992885934958,0.4096918184614759,out,43
9,7.0,0.0,3548.0,35.480000000000004,3.31408,29.826719999999998,8.870000000000001,20.956719999999997,False,0,788.0,90.0,120.0,0,1633.0,0,0.0,210.0,1915.0,16843.0,0,0,0,0,0,42,True,34.06648332943911,False,3.4066483329439112,1.9154030644011322,0.816265107009062,out,43
10,8.0,0.0,3556.0,35.56,4.530119999999999,40.77108,8.89,31.881079999999997,False,0,106.0,105.0,140.0,0,855.0,0,0.0,240.0,2701.0,17452.0,0,0,0,0,0,26,True,38.14923642002664,False,3.814923642002664,3.9935221612389,0.4554686768780998,out,43
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,8,True,33.08186855162304,True,3.308186855162304,5.557543130973823,0.09540500568992849,out,43
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,21,True,28.963601231154247,True,2.896360123115425,3.167930618038072,0.4325215815210919,out,43
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,16,True,43.37340301163726,True,4.337340301163726,4.769255936757637,0.3936689883728412,drive,43
14,4.0,0.0,2263.0,22.63,2.49354,22.44186,5.6575,16.78436,False,0,571.0,60.0,80.0,0,596.0,0,0.0,120.0,1667.0,18505.0,0,0,0,0,0,29,True,36.17189853490522,False,3.617189853490522,2.716668047568993,0.7110567220976671,drive,43
15,5.0,0.0,2040.0,20.400000000000002,2.37734,21.39606,5.1000000000000005,16.296059999999997,False,0,177.0,75.0,84.0,0,457.0,0,16.0,150.0,1583.0,19057.0,0,0,0,0,0,29,True,36.94916837789895,False,3.6949168377898953,2.927294001153708,0.6830064413712801,drive,43
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,False,21.952179450450743,True,2.195217945045074,4.390435890090148,0.1001807419185836,out,43
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,True,52.30140740001161,True,5.230140740001161,7.543338440006969,0.09003581548927393,out,43
18,10.0,0.0,3586.0,35.86,4.80858,43.27722,8.965,34.312219999999996,False,0,4647.0,120.0,160.0,0,1168.0,0,0.0,300.0,2418.0,12786.0,0,0,0,0,0,19,True,41.61018700977514,True,4.161018700977514,4.64304836736365,0.38177296374846376,out,43
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,True,38.462042179957336,True,3.8462042179957336,5.281818871982935,0.19222536326358558,out,43
20,4.0,0.0,1884.0,18.84,2.583,23.247,4.71,18.537,False,0,5582.0,60.0,80.0,0,439.0,0,0.0,120.0,1445.0,13873.0,0,0,0,0,0,28,True,34.37919559269528,True,3.4379195592695284,3.3633369505038475,0.5186370138580039,drive,43
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,12,True,41.04149603466955,True,4.104149603466955,5.132956827735639,0.2633154139592103,drive,44
2,19.0,0.0,6426.0,64.26,8.789339999999997,79.10405999999998,16.065,63.03905999999998,False,0,17.0,210.0,280.0,0,1922.0,0,0.0,570.0,4504.0,14096.0,0,0,0,0,0,31,True,44.97143873247141,False,4.497143873247142,2.9518691159827917,0.8242302118525865,drive,44
3,11.0,0.0,5588.0,55.88,5.6616,50.9544,13.97,36.9844,False,0,1038.0,135.0,180.0,0,2091.0,0,0.0,330.0,3497.0,14328.0,0,0,0,0,0,25,True,32.13289021049716,False,3.2132890210497163,3.748193622406953,0.36937369592357494,out,44
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,11,True,38.7190189263818,True,3.87190189263818,5.3192529263818,0.19040957930600988,out,44
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,17,True,40.63394125649582,False,4.063394125649582,4.965943112511357,0.2885269615840823,out,44
6,14.0,0.0,5139.0,51.39,6.670159999999999,60.03143999999999,12.8475,47.18393999999999,False,0,0.0,165.0,220.0,0,1419.0,0,0.0,420.0,3720.0,15655.0,0,0,0,0,0,17,True,39.23992893547856,True,3.9239928935478563,4.540186158315999,0.35064772825019347,drive,44
7,9.0,0.0,4944.0,49.44,4.96678,44.70102,12.36,32.34102,False,0,401.0,135.0,180.0,0,1975.0,0,0.0,270.0,2969.0,15669.0,0,0,0,0,0,21,True,39.65001392211998,True,3.9650013922119984,4.199788981921007,0.441571264333213,drive,44
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,22,True,35.165597612454235,False,3.5165597612454236,3.8817992885934958,0.4096918184614759,drive,44
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,43,True,34.06648332943911,False,3.4066483329439112,1.9154030644011322,0.816265107009062,drive,44
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,27,True,38.14923642002664,False,3.814923642002664,3.9935221612389,0.4554686768780998,out,44
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,8,True,33.08186855162304,True,3.308186855162304,5.557543130973823,0.09540500568992849,out,44
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,21,True,28.963601231154247,True,2.896360123115425,3.167930618038072,0.4325215815210919,out,44
13,10.0,0.0,3336.0,33.36,4.60474,41.44266,8.34,33.10266,False,0,1363.0,105.0,140.0,0,1024.0,0,0.0,300.0,2312.0,16355.0,0,0,0,0,0,16,True,43.37340301163726,True,4.337340301163726,4.769255936757637,0.3936689883728412,drive,44
14,13.0,0.0,6562.0,65.62,5.90716,53.16444,16.405,36.75944,False,0,177.0,180.0,240.0,0,2869.0,0,0.0,390.0,3693.0,14050.0,0,0,0,0,0,30,True,36.26982211242101,False,3.626982211242101,2.716668047568993,0.7130644460549228,drive,44
15,12.0,0.0,5464.0,54.64,5.947760000000001,53.52984,13.66,39.869839999999996,False,0,60.0,180.0,240.0,0,2178.0,0,0.0,360.0,3286.0,15295.0,0,0,0,0,0,30,True,37.43594698158246,False,3.743594698158246,2.927294001153708,0.6934505170108307,drive,44
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,False,21.952179450450743,True,2.195217945045074,4.390435890090148,0.1001807419185836,out,44
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,True,52.30140740001161,True,5.230140740001161,7.543338440006969,0.09003581548927393,out,44
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,20,True,41.61018700977514,True,4.161018700977514,4.64304836736365,0.38177296374846376,out,44
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,True,38.462042179957336,True,3.8462042179957336,5.281818871982935,0.19222536326358558,drive,44
20,6.0,0.0,2636.0,26.36,3.0007599999999996,27.006839999999997,6.59,20.416839999999997,False,0,70.0,90.0,120.0,0,564.0,0,0.0,180.0,2072.0,18503.0,0,0,0,0,0,29,True,34.37919559269528,True,3.4379195592695284,3.3633369505038475,0.5186370138580039,drive,44
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,21599.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,12,True,41.04149603466955,True,4.104149603466955,5.132956827735639,0.2633154139592103,drive,45
2,7.0,0.0,2855.0,28.55,3.03646,27.328139999999998,7.1375,20.19064,False,0,60.0,90.0,120.0,0,877.0,0,0.0,210.0,1978.0,18264.0,0,0,0,0,0,32,True,40.84130561039285,False,4.084130561039285,2.9518691159827917,0.7562559992717001,drive,45
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,26,True,32.13289021049716,False,3.2132890210497163,3.748193622406953,0.36937369592357494,drive,45
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,11,True,38.7190189263818,True,3.87190189263818,5.3192529263818,0.19040957930600988,drive,45
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,17,True,40.63394125649582,False,4.063394125649582,4.965943112511357,0.2885269615840823,out,45
6,8.0,0.0,3154.0,31.54,3.90068,35.10612,7.885,27.22112,False,0,1671.0,105.0,140.0,0,917.0,0,0.0,240.0,2237.0,16289.0,0,0,0,0,0,18,True,39.23992893547856,True,3.9239928935478563,4.540186158315999,0.35064772825019347,out,45
7,9.0,0.0,4394.0,43.94,4.2866599999999995,38.57993999999999,10.985,27.594939999999994,False,0,1706.0,135.0,180.0,0,1459.0,0,0.0,270.0,2935.0,14914.0,0,0,0,0,0,22,True,39.65001392211998,True,3.9650013922119984,4.199788981921007,0.441571264333213,drive,45
8,4.0,0.0,1737.0,17.37,2.0080199999999997,18.07218,4.3425,13.729679999999998,False,0,515.0,45.0,60.0,0,509.0,0,0.0,120.0,1228.0,19122.0,0,0,0,0,0,22,True,31.592944677045196,False,3.1592944677045196,3.8817992885934958,0.32684164295538976,out,45
9,14.0,0.0,5305.0,53.050000000000004,7.04634,63.41705999999999,13.262500000000001,50.15455999999999,False,0,17.0,165.0,201.0,0,1216.0,0,19.0,420.0,4089.0,15472.0,0,0,0,0,0,43,True,36.74782944119926,False,3.674782944119926,1.9154030644011322,0.8531319775014179,drive,45
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,27,True,38.14923642002664,False,3.814923642002664,3.9935221612389,0.4554686768780998,out,45
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,8,True,33.08186855162304,True,3.308186855162304,5.557543130973823,0.09540500568992849,out,45
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,21,True,28.963601231154247,True,2.896360123115425,3.167930618038072,0.4325215815210919,out,45
13,7.0,0.0,2769.0,27.69,3.6787799999999997,33.10902,6.9225,26.18652,False,0,5056.0,90.0,120.0,0,685.0,0,0.0,210.0,2084.0,13354.0,0,0,0,0,0,17,True,43.37340301163726,True,4.337340301163726,4.769255936757637,0.3936689883728412,out,45
14,6.0,0.0,2535.0,25.35,3.3002199999999995,29.701979999999995,6.3375,23.364479999999993,False,0,889.0,60.0,80.0,0,810.0,0,0.0,180.0,1725.0,17855.0,0,0,0,0,0,31,True,34.11893176035085,False,3.411893176035085,2.716668047568993,0.6671282728363407,out,45
15,5.0,0.0,1980.0,19.8,2.53204,22.788359999999997,4.95,17.838359999999998,False,0,729.0,60.0,80.0,0,540.0,0,0.0,150.0,1440.0,18600.0,0,0,0,0,0,31,True,34.16968248465205,False,3.416968248465205,2.927294001153708,0.6200296903324661,drive,45
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,False,21.952179450450743,True,2.195217945045074,4.390435890090148,0.1001807419185836,out,45
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,True,52.30140740001161,True,5.230140740001161,7.543338440006969,0.09003581548927393,drive,45
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,20,True,41.61018700977514,True,4.161018700977514,4.64304836736365,0.38177296374846376,drive,45
19,6.0,0.0,2954.0,29.54,3.37834,30.405060000000002,7.385,23.02006,False,0,4842.0,90.0,120.0,0,861.0,0,0.0,180.0,2093.0,13413.0,0,0,0,0,0,9,True,38.462042179957336,True,3.8462042179957336,5.281818871982935,0.19222536326358558,out,45
20,7.0,0.0,2908.0,29.080000000000002,3.2829999999999995,29.546999999999993,7.2700000000000005,22.276999999999994,False,0,3465.0,75.0,100.0,0,696.0,0,0.0,210.0,2212.0,14841.0,0,0,0,0,0,30,True,34.37919559269528,True,3.4379195592695284,3.3633369505038475,0.5186370138580039,out,45
1,9.0,0.0,3907.0,39.07,4.71506,42.435539999999996,9.7675,32.66804,False,0,1417.0,120.0,160.0,0,950.0,0,0.0,270.0,2957.0,15725.0,0,0,0,0,0,13,True,41.04149603466955,True,4.104149603466955,5.132956827735639,0.2633154139592103,out,46
2,13.0,0.0,5683.0,56.83,6.79672,61.17047999999999,14.2075,46.96297999999999,False,0,60.0,165.0,220.0,0,2035.0,0,0.0,390.0,3648.0,15081.0,0,0,0,0,0,33,True,41.86158467532738,False,4.186158467532738,2.9518691159827917,0.7745684292542405,drive,46
3,13.0,0.0,6523.0,65.23,8.37158,75.34421999999999,16.3075,59.03671999999999,False,0,1671.0,165.0,220.0,0,1384.0,0,0.0,390.0,5139.0,12630.0,0,0,0,0,0,26,True,36.616861842080965,False,3.6616861842080968,3.748193622406953,0.4783866174815136,drive,46
4,8.0,0.0,2809.0,28.09,4.081980000000001,36.73782,7.0225,29.71532,False,0,1026.0,90.0,108.0,0,429.0,0,12.0,240.0,2380.0,17314.0,0,0,0,0,0,11,True,38.7190189263818,True,3.87190189263818,5.3192529263818,0.19040957930600988,out,46
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,17,True,40.63394125649582,False,4.063394125649582,4.965943112511357,0.2885269615840823,out,46
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,19,True,39.23992893547856,True,3.9239928935478563,4.540186158315999,0.35064772825019347,out,46
7,11.0,0.0,4153.0,41.53,5.326440000000001,47.937960000000004,10.3825,37.555460000000004,False,0,696.0,120.0,160.0,0,1501.0,0,0.0,330.0,2652.0,16140.0,0,0,0,0,0,23,True,39.65001392211998,True,3.9650013922119984,4.199788981921007,0.441571264333213,out,46
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,23,True,31.592944677045196,False,3.1592944677045196,3.8817992885934958,0.32684164295538976,out,46
9,11.0,0.0,4486.0,44.86,5.2179400000000005,46.96146,11.215,35.74646,False,0,177.0,120.0,145.0,0,1224.0,0,15.0,330.0,3262.0,16326.0,0,0,0,0,0,44,True,36.58093453433271,False,3.6580934534332714,1.9154030644011322,0.8510284725510832,drive,46
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,27,True,38.14923642002664,False,3.814923642002664,3.9935221612389,0.4554686768780998,drive,46
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,8,True,33.08186855162304,True,3.308186855162304,5.557543130973823,0.09540500568992849,drive,46
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,21,True,28.963601231154247,True,2.896360123115425,3.167930618038072,0.4325215815210919,drive,46
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,18,True,43.37340301163726,True,4.337340301163726,4.769255936757637,0.3936689883728412,drive,46
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,32,True,34.11893176035085,False,3.411893176035085,2.716668047568993,0.6671282728363407,out,46
15,9.0,0.0,4035.0,40.35,4.36548,39.28932,10.0875,29.201819999999998,False,0,387.0,105.0,140.0,0,1447.0,0,0.0,270.0,2588.0,16662.0,0,0,0,0,0,32,True,33.34170540387671,False,3.334170540387671,2.927294001153708,0.6003386956094118,drive,46
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,False,21.952179450450743,True,2.195217945045074,4.390435890090148,0.1001807419185836,out,46
17,12.0,0.0,5617.0,56.17,6.37812,57.40308,14.0425,43.36058,False,0,0.0,165.0,220.0,0,1710.0,0,0.0,360.0,3907.0,15237.0,0,0,0,0,0,9,True,52.30140740001161,True,5.230140740001161,7.543338440006969,0.09003581548927393,out,46
18,14.0,0.0,4912.0,49.120000000000005,7.040879999999999,63.36791999999999,12.280000000000001,51.08791999999999,False,0,648.0,150.0,200.0,0,1257.0,0,0.0,420.0,3655.0,15269.0,0,0,0,0,0,20,True,41.61018700977514,True,4.161018700977514,4.64304836736365,0.38177296374846376,out,46
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,10,True,38.462042179957336,True,3.8462042179957336,5.281818871982935,0.19222536326358558,out,46
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,31,True,34.37919559269528,True,3.4379195592695284,3.3633369505038475,0.5186370138580039,drive,46
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,14,True,41.04149603466955,True,4.104149603466955,5.132956827735639,0.2633154139592103,out,47
2,13.0,0.0,5853.0,58.53,7.016660000000001,63.14994,14.6325,48.51744,False,0,729.0,165.0,220.0,0,1543.0,0,0.0,390.0,4310.0,14242.0,0,0,0,0,0,34,True,42.97089389610615,False,4.297089389610615,2.9518691159827917,0.7933471028016754,drive,47
3,2.0,0.0,1113.0,11.13,1.07002,9.63018,2.7825,6.847679999999999,False,0,1038.0,30.0,40.0,0,360.0,0,0.0,60.0,753.0,19318.0,0,0,0,0,0,27,True,31.65533153506747,False,3.1655331535067472,3.748193622406953,0.35832064983298095,drive,47
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,12,True,38.7190189263818,True,3.87190189263818,5.3192529263818,0.19040957930600988,out,47
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,17,True,40.63394125649582,True,4.063394125649582,4.965943112511357,0.2885269615840823,out,47
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,19,True,39.23992893547856,True,3.9239928935478563,4.540186158315999,0.35064772825019347,out,47
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,24,True,39.65001392211998,True,3.9650013922119984,4.199788981921007,0.441571264333213,drive,47
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,23,True,31.592944677045196,False,3.1592944677045196,3.8817992885934958,0.32684164295538976,out,47
9,13.0,0.0,4848.0,48.480000000000004,6.3027999999999995,56.725199999999994,12.120000000000001,44.605199999999996,False,0,1880.0,165.0,214.0,0,1281.0,0,6.0,390.0,3567.0,14096.0,0,0,0,0,0,45,True,37.918312111943926,False,3.791831211194393,1.9154030644011322,0.867200317063911,out,47
10,12.0,0.0,4995.0,49.95,5.27562,47.480579999999996,12.4875,34.99307999999999,False,0,1026.0,150.0,200.0,0,1717.0,0,0.0,360.0,3278.0,14868.0,0,0,0,0,0,27,True,37.6232103500222,False,3.76232103500222,3.9935221612389,0.4424558207250098,out,47
11,12.0,0.0,4515.0,45.15,5.85088,52.65792,11.2875,41.370419999999996,False,0,401.0,135.0,180.0,0,1167.0,0,0.0,360.0,3348.0,16008.0,0,0,0,0,0,8,True,33.08186855162304,True,3.308186855162304,5.557543130973823,0.09540500568992849,out,47
12,9.0,0.0,3850.0,38.5,4.56218,41.059619999999995,9.625,31.434619999999995,False,0,648.0,105.0,140.0,0,1188.0,0,0.0,270.0,2662.0,16586.0,0,0,0,0,0,21,True,28.963601231154247,True,2.896360123115425,3.167930618038072,0.4325215815210919,out,47
